name,URL,stars,type,rating,pitches,Length,latitude,longitude,id,location,grade,safety,Unnamed: 0
Cornered,https://www.mountainproject.com/route/112183604/cornered,-1.0,Trad,5.5,2,,34.01109,-116.16637,112183604,"['Turtle Rock - East Face', 'Turtle Rock', 'Real Hidden Valley Vicinity', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",5,S,
Unknown route 2,https://www.mountainproject.com/route/113905890/unknown-route-2,-1.0,"Trad, TR",5.5 PG13,1,75,34.0233,-116.17866,1139058902,"['Upper Freeway Wall', 'Freeway Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",5,PG13,
Flake Route,https://www.mountainproject.com/route/106005006/flake-route,-1.0,Trad,5.5 PG13,1,,34.09706,-116.15676,106005006,"['Empire Wall', 'Group Campsite 11', 'Group Campsites Road', 'Indian Cove', 'Joshua Tree National Park', 'California']",5,PG13,
Rastafarian,https://www.mountainproject.com/route/116176478/rastafarian,2.0,Trad,5.14a/b,1,50,34.02238,-116.16053,116176478,"['Peyote Cracks Formation - E. Face (aka Bachar Toprope Wall)', 'Peyote Cracks Formation', 'The Outback', 'Joshua Tree National Park', 'California']",14,S,
Touch and Go,https://www.mountainproject.com/route/105722359/touch-and-go,3.5,Trad,5.9,1,70,34.02559,-116.1574,105722359,"['Touch and Go Face', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Ace of Spades,https://www.mountainproject.com/route/105722716/ace-of-spades,3.4,Trad,5.9,1,80,34.02919,-116.199,105722716,"['White Cliffs of Dover - Left Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Popular Mechanics,https://www.mountainproject.com/route/105723478/popular-mechanics,3.4,Trad,5.9,1,80,34.02919,-116.199,105723478,"['White Cliffs of Dover - Left Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
High Strung,https://www.mountainproject.com/route/105724099/high-strung,3.3,Trad,5.9,1,80,34.0372,-116.14386,105724099,"['Foolproof Tower', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Pope's Crack,https://www.mountainproject.com/route/105722188/popes-crack,3.2,Trad,5.9,1,70,34.02465,-116.15513,105722188,"['Echo Rock - South Face', 'Echo Rock', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Room To Shroom,https://www.mountainproject.com/route/105722842/room-to-shroom,3.2,Trad,5.9,1,80,34.03627,-116.14685,105722842,"['Room To Shroom Area', 'Barker Dam Area', 'Joshua Tree National Park', 'California']",9,S,
Colorado Crack,https://www.mountainproject.com/route/105724777/colorado-crack,3.2,Trad,5.9,1,100,33.9952,-116.0682,105724777,"[""Conan's Corridor"", 'Jumbo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Rock Candy,https://www.mountainproject.com/route/105725401/rock-candy,3.1,Trad,5.9+,1,70,34.0215,-116.1777,105725401,"['Rock Garden Valley - Left Side', 'Rock Garden Valley', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Overseer,https://www.mountainproject.com/route/105722227/overseer,3.1,Trad,5.9,1,120,34.02386,-116.17782,105722227,"['Hemingway Buttress (East Face Left)', 'Hemingway Buttress', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
North Overhang,https://www.mountainproject.com/route/105721651/north-overhang,3.0,Trad,5.9,1,100,34.0148,-116.163,105721651,"['Intersection Rock', 'Hidden Valley Campground', 'Joshua Tree National Park', 'California']",9,S,
Invisibility Lessons,https://www.mountainproject.com/route/105721627/invisibility-lessons,2.9,Trad,5.9,1,80,34.0117,-116.0533,105721627,"['Future Games Rock', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Dazed and Confused,https://www.mountainproject.com/route/105721840/dazed-and-confused,2.9,Trad,5.9,1,160,34.04253,-116.14939,105721840,"['Lenticular Dome', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Sphincter Quits,https://www.mountainproject.com/route/105722488/sphincter-quits,2.9,Trad,5.9+ PG13,1,70,34.01401,-116.1691,105722488,"['Sports Challenge Rock - West Face', 'Sports Challenge Rock', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,PG13,
Yasmine Bleeth,https://www.mountainproject.com/route/105724492/yasmine-bleeth,2.8,Sport,5.9,1,90,34.06957,-116.16993,105724492,"['Siberia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Western Saga,https://www.mountainproject.com/route/105723679/western-saga,2.9,Trad,5.9,1,150,34.01344,-116.1712,105723679,"['The Sentinel - East Face', 'The Sentinel', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Crack   5,https://www.mountainproject.com/route/105816324/crack-5,2.8,Trad,5.9,1,50,34.00448,-116.05887,1058163245,"['Isles Corridor - Left Side', 'Isles Corridor', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Super Roof,https://www.mountainproject.com/route/105722089/super-roof,2.7,Trad,5.9,1,50,34.01934,-116.16688,105722089,"['Super Roof Wall', 'Steve Canyon', 'Steve Canyon Area', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
Orphan,https://www.mountainproject.com/route/105722182/orphan,2.7,Trad,5.9,1,80,34.01661,-116.16386,105722182,"['The Old Woman - West Face', 'The Old Woman', 'Hidden Valley Campground', 'Joshua Tree National Park', 'California']",9,S,
Sexy Grandma,https://www.mountainproject.com/route/105723454/sexy-grandma,2.7,Trad,5.9,1,80,34.01661,-116.16386,105723454,"['The Old Woman - West Face', 'The Old Woman', 'Hidden Valley Campground', 'Joshua Tree National Park', 'California']",9,S,
Direct South Face,https://www.mountainproject.com/route/105721768/direct-south-face,2.7,Trad,5.9,3,200,34.0949,-116.1649,105721768,"['Moosedog Tower', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Tumbling Rainbow,https://www.mountainproject.com/route/105723109/tumbling-rainbow,2.7,Trad,5.9,1,70,34.01232,-116.17133,105723109,"['Tumbling Rainbow Formation', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Split Personality,https://www.mountainproject.com/route/105721876/split-personality,2.6,Trad,5.9,1,60,34.0215,-116.1777,105721876,"['Rock Garden Valley - Left Side', 'Rock Garden Valley', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Nobody Walks in LA,https://www.mountainproject.com/route/105722464/nobody-walks-in-la,2.6,Trad,5.9,1,80,34.0233,-116.17866,105722464,"['Upper Freeway Wall', 'Freeway Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Wild Wind,https://www.mountainproject.com/route/105721657/wild-wind,2.6,Trad,5.9,1,60,34.01456,-116.16825,105721657,"['Hidden Tower', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Strawberry Jam,https://www.mountainproject.com/route/105723565/strawberry-jam,2.6,Trad,5.9,1,70,34.01995,-116.1634,105723565,"['Outhouse Rock - East Face', 'Outhouse Rock', 'Hidden Valley Campground', 'Joshua Tree National Park', 'California']",9,S,
Boulder Dash,https://www.mountainproject.com/route/105722575/boulder-dash,2.4,Trad,5.9,1,50,34.02451,-116.15802,105722575,"['Echo Cove - South Side', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Count on Your Fingers,https://www.mountainproject.com/route/105724180/count-on-your-fingers,2.4,Trad,5.9,1,50,34.01437,-116.17276,105724180,"['The Thin Wall', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Damper,https://www.mountainproject.com/route/105721885/damper,2.4,Trad,5.9,1,40,34.01677,-116.16144,105721885,"['Chimney Rock - West Face', 'Chimney Rock', 'Hidden Valley Campground', 'Joshua Tree National Park', 'California']",9,S,
Dummy's Delight,https://www.mountainproject.com/route/105722062/dummys-delight,2.7,Trad,5.9,1,80,34.01051,-116.17118,105722062,"['Houser Buttress', 'Houser Buttress Area', 'Real Hidden Valley Vicinity', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Looney Tunes,https://www.mountainproject.com/route/105722119/looney-tunes,2.3,Trad,5.9,1,115,34.02117,-116.1629,105722119,"['Rock Hudson', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
Hot Fudge,https://www.mountainproject.com/route/105724297/hot-fudge,2.4,Trad,5.9 R,1,70,34.02191,-116.17735,105724297,"['Dairy Queen Wall - Right Side', 'Dairy Queen Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,R,
Norwegian Wood,https://www.mountainproject.com/route/105723646/norwegian-wood,2.5,Trad,5.9,1,90,34.02522,-116.15058,105723646,"['Snickers - North Face', 'Snickers', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
R. A. F.,https://www.mountainproject.com/route/105722329/r-a-f,2.0,Trad,5.9,1,70,34.02489,-116.1578,105722329,"['Echo Cove - North Side', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Rites of Spring,https://www.mountainproject.com/route/105858135/rites-of-spring,2.1,Trad,5.9,1,80,34.0047,-116.05874,105858135,"['Isles in the Sky (Northeast Face)', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Chocolate is Better Than Sex,https://www.mountainproject.com/route/105724186/chocolate-is-better-than-sex,1.9,Trad,5.9- R,1,50,34.01437,-116.17276,105724186,"['The Thin Wall', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,R,
R.M.L.,https://www.mountainproject.com/route/105723937/rml,2.4,Trad,5.9,1,50,34.0242,-116.1582,105723937,"['Echo Cove - South Face', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Gandy,https://www.mountainproject.com/route/105725692/gandy,2.1,Sport,5.9,1,50,34.06957,-116.16993,105725692,"['Siberia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Dead Bees,https://www.mountainproject.com/route/105721804/dead-bees,2.1,Sport,5.9,1,60,34.0047,-116.05874,105721804,"['Isles in the Sky (Northeast Face)', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Captain Kronos,https://www.mountainproject.com/route/105722605/captain-kronos,2.3,Trad,5.9 R,1,70,34.01676,-116.17215,105722605,"['The Brown Wall', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,R,
Grounder,https://www.mountainproject.com/route/105816299/grounder,2.4,Trad,5.9,1,35,34.00448,-116.05887,105816299,"['Isles Corridor - Left Side', 'Isles Corridor', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Thumbs Down Left,https://www.mountainproject.com/route/105722152/thumbs-down-left,2.0,Trad,5.9,1,100,33.95042,-116.0712,105722152,"['Star Wars Rock', 'Virgin Islands Area', 'Geology Tour Road', 'Joshua Tree National Park', 'California']",9,S,
Championship Wrestling,https://www.mountainproject.com/route/105721819/championship-wrestling,2.7,Trad,5.9,1,50,34.01415,-116.16906,105721819,"['Sports Challenge Rock - East Face', 'Sports Challenge Rock', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
South Face Center,https://www.mountainproject.com/route/105724294/south-face-center,2.5,TR,5.9,1,40,33.98439,-116.15238,105724294,"['Headstone Rock', 'Ryan Campground', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Stick to What,https://www.mountainproject.com/route/105721672/stick-to-what,2.0,Trad,5.9 R,1,70,34.02513,-116.15617,105721672,"['Echo Rock - West Face', 'Echo Rock', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,R,
Sitting Here in Limbo,https://www.mountainproject.com/route/105722533/sitting-here-in-limbo,2.5,Trad,5.9,1,50,34.0242,-116.1582,105722533,"['Echo Cove - South Face', 'Echo Cove', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Exfoliation Confrontation,https://www.mountainproject.com/route/105725038/exfoliation-confrontation,2.4,Trad,5.9+,1,80,34.08355,-116.14213,105725038,"['Corral Wall - Right Side', 'Corral Wall', 'Rattlesnake Canyon', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
M & Ms Plain,https://www.mountainproject.com/route/105725341/m-ms-plain,1.9,Trad,5.9,1,50,34.02386,-116.15132,105725341,"['Little Rock Candy Mountain', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Middle Peyote Crack,https://www.mountainproject.com/route/105723997/middle-peyote-crack,1.5,Trad,5.9,1,40,34.02238,-116.16053,105723997,"['Peyote Cracks Formation - W. Face', 'Peyote Cracks Formation', 'The Outback', 'Joshua Tree National Park', 'California']",9,S,
A Bull with Gas,https://www.mountainproject.com/route/106044947/a-bull-with-gas,2.3,Sport,5.9,1,100,34.06957,-116.16993,106044947,"['Siberia', 'Outer Mongolia', 'The Middle Kingdom', 'Wonderland North', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Ledges to Lawndale,https://www.mountainproject.com/route/105723457/ledges-to-lawndale,2.1,Trad,5.9 R,1,40,34.00097,-116.14794,105723457,"['West Wall Outer (Buckets to Burbank Area)', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,R,
Psycho Groove,https://www.mountainproject.com/route/105724636/psycho-groove,2.1,Trad,5.9,1,60,34.02195,-116.17567,105724636,"['Playhouse Rock', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Kemosabe and Tonto,https://www.mountainproject.com/route/105725770/kemosabe-and-tonto,2.5,Trad,5.9+,1,100,34.01657,-116.17059,105725770,"['Great Burrito', 'Real Hidden Valley', 'Joshua Tree National Park', 'California']",9,S,
Get Right or Get Left (aka Addams Family),https://www.mountainproject.com/route/105725650/get-right-or-get-left-aka-addams-family,2.6,Trad,5.9,1,100,34.02158,-116.17704,105725650,"['Dairy Queen Wall - Left Side', 'Dairy Queen Wall', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Alice in Wonderjam,https://www.mountainproject.com/route/105721996/alice-in-wonderjam,2.8,Trad,5.9,1,50,34.01244,-116.14202,105721996,"['Alice Rock', 'Comic Book Area', 'Joshua Tree National Park', 'California']",9,S,
For Whom the Poodle Tolls,https://www.mountainproject.com/route/105723490/for-whom-the-poodle-tolls,2.2,Trad,5.9,1,90,34.02459,-116.17916,105723490,"['Hemingway Buttress (East Face Right)', 'Hemingway Buttress', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
La Reina,https://www.mountainproject.com/route/105722452/la-reina,2.3,Trad,5.9,1,30,34.09302,-116.15404,105722452,"['Feudal Wall (Left Side)', 'Feudal Wall', 'Indian Cove Campground', 'Indian Cove', 'Joshua Tree National Park', 'California']",9,S,
Spitwad,https://www.mountainproject.com/route/105844716/spitwad,2.4,Trad,5.9,1,80,34.0215,-116.1777,105844716,"['Rock Garden Valley - Left Side', 'Rock Garden Valley', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
My Laundry,https://www.mountainproject.com/route/105722074/my-laundry,2.8,Trad,5.9,2,170,34.03858,-116.14713,105722074,"['South Astro Dome - Northeast Face', 'South Astro Dome', 'The Astro Domes', 'West Wonderland Valley', 'Wonderland Valley', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,S,
Planet Y,https://www.mountainproject.com/route/105725239/planet-y,2.0,Trad,5.9,1,40,33.99607,-116.15558,105725239,"['Planet X Pinnacle', 'Planet X Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Enchanted Stairway,https://www.mountainproject.com/route/105724948/enchanted-stairway,2.8,Trad,5.9 R,1,150,34.0462,-116.1445,105724948,"['Disneyland Dome', 'Central Wonderland', 'Wonderland South', 'Wonderland of Rocks', 'Joshua Tree National Park', 'California']",9,R,
Lesbian Lust,https://www.mountainproject.com/route/105725866/lesbian-lust,3.0,Sport,5.9,1,40,34.03514,-116.05199,105725866,"['Zsa Zsa Gabor Memorial Boulder', 'North Hollywood', 'Hollywood Area', 'OZ Area', 'Joshua Tree National Park', 'California']",9,S,
Flawless Fissure,https://www.mountainproject.com/route/105722950/flawless-fissure,2.6,Trad,5.9,1,50,34.01748,-116.17877,105722950,"[""Lloyd's Rock"", 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
The Jungle (aka Apocalypse Now),https://www.mountainproject.com/route/106173514/the-jungle-aka-apocalypse-now,2.0,Trad,5.9,1,40,33.98946,-116.14351,106173514,"['Conrad Rock - Heart of Darkness Corridor', 'Conrad Rock', 'Oyster Bar Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
The Bee's Knees,https://www.mountainproject.com/route/105723532/the-bees-knees,1.9,Sport,5.9,1,60,34.0047,-116.05874,105723532,"['Isles in the Sky (Northeast Face)', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Jack of Hearts,https://www.mountainproject.com/route/105722713/jack-of-hearts,1.9,Trad,5.9+,1,100,34.02919,-116.199,105722713,"['White Cliffs of Dover - Left Side', 'White Cliffs of Dover', 'Quail Springs Area', 'Joshua Tree National Park', 'California']",9,S,
Celebrated Beast,https://www.mountainproject.com/route/105723895/celebrated-beast,1.7,Trad,5.9-,1,60,34.0047,-116.05874,105723895,"['Isles in the Sky (Northeast Face)', 'Isles in the Sky', 'Split Rocks', 'Joshua Tree National Park', 'California']",9,S,
Hello Kitty,https://www.mountainproject.com/route/105945855/hello-kitty,2.2,Trad,5.9,1,50,34.01984,-116.17534,105945855,"['The Cathouse', 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
Electralux,https://www.mountainproject.com/route/105723547/electralux,2.2,Trad,5.9+,1,50,34.0277,-116.1531,105723547,"['Little Hunk - NE Face (Right)', 'Little Hunk - NE Face', 'Little Hunk', 'Echo Rock Area', 'Joshua Tree National Park', 'California']",9,S,
Perhaps,https://www.mountainproject.com/route/105725269/perhaps,2.1,Trad,5.9,1,70,33.99771,-116.14665,105725269,"['South Horror Rock', 'Hall of Horrors', 'Hall of Horrors Area', 'Sheep Pass Area', 'Joshua Tree National Park', 'California']",9,S,
Friend Eater,https://www.mountainproject.com/route/105722953/friend-eater,2.2,Trad,5.9,1,50,34.01748,-116.17877,105722953,"[""Lloyd's Rock"", 'Lost Horse Area', 'Joshua Tree National Park', 'California']",9,S,
