Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Duchess Pitch 2 Variation","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107203577/duchess-pitch-2-variation,2.4,-1,Trad,5.10a,1,,34.09302,-116.15404
Coco-Loco,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724852/coco-loco,2.2,-1,Trad,5.10b/c,1,60,34.09302,-116.15404
"Not Just another Pretty Face","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724849/not-just-another-pretty-face,1.0,-1,Trad,5.10c,1,60,34.09302,-116.15404
Monaco,"Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721852/monaco,2.8,-1,Sport,5.11b,1,60,34.09302,-116.15404
"Pocket Pool","Feudal Wall (Left Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105958022/pocket-pool,2.3,-1,Sport,5.11d,1,50,34.09302,-116.15404
"The Mikado","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722449/the-mikado,2.0,-1,Trad,5.7,1,45,34.09313,-116.15342
"The Return of General Noriega","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108034650/the-return-of-general-noriega,1.3,-1,TR,5.7,1,50,34.09313,-116.15342
Princess,"Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106102207/princess,1.1,-1,Trad,5.7,2,100,34.09313,-116.15342
"Whispering Chickens","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107813851/whispering-chickens,1.9,-1,Sport,5.7,1,60,34.09313,-116.15342
"Panama Canal","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107933074/panama-canal,1.9,-1,Trad,5.8,1,50,34.09313,-116.15342
"Noriega Does Panama","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725545/noriega-does-panama,2.3,-1,Sport,5.10a/b,1,50,34.09313,-116.15342
"El Rey","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107097142/el-rey,1.5,-1,Trad,5.10b,1,80,34.09313,-116.15342
"Dry Lake","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725542/dry-lake,1.8,-1,Trad,5.10b,1,40,34.09313,-116.15342
"Burning Man","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106807974/burning-man,1.3,-1,Trad,5.10,1,70,34.09313,-116.15342
"Socrates Sucks","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105872915/socrates-sucks,1.8,-1,TR,5.10c,1,50,34.09313,-116.15342
"Pet or Meat","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721882/pet-or-meat,2.7,-1,Sport,5.10d,1,50,34.09313,-116.15342
"Arizona Crack","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105882995/arizona-crack,1.8,-1,Trad,"5.10d PG13",1,50,34.09313,-116.15342
"Panther Crack","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105964905/panther-crack,2.3,-1,Trad,"5.11a PG13",1,50,34.09313,-116.15342
"California Crack","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105866928/california-crack,2.6,-1,Trad,5.11a,1,50,34.09313,-116.15342
"Castles Burning","Feudal Wall (Right Side) > Feudal Wall > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106037292/castles-burning,2.0,-1,Trad,5.12a,1,80,34.09313,-116.15342
"It's about Money","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116216211/its-about-money,1.0,-1,TR,5.8,1,40,34.09367,-116.16107
"It's About Time","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105980859/its-about-time,1.8,-1,Trad,"5.8+ R",1,40,34.09367,-116.16107
"Chosen Family","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107911770/chosen-family,2.3,-1,Trad,5.9,1,40,34.09367,-116.16107
"Kinda Sorta","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107124599/kinda-sorta,1.0,-1,Trad,"5.9 R",1,50,34.09367,-116.16107
"Sorta Kinda","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/116216285/sorta-kinda,1.0,-1,TR,5.9,1,40,34.09367,-116.16107
"At Last","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725752/at-last,2.0,-1,Trad,5.10a,1,40,34.09367,-116.16107
"Thanksgiving Dinner","Clump Canyon > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107911798/thanksgiving-dinner,1.5,-1,Trad,5.10-,1,30,34.09367,-116.16107
"Hamms Down (aka Chipped Suey)","N00b Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857322/hamms-down-aka-chipped-suey,1.5,-1,Trad,5.7,1,30,34.09192,-116.15242
"N00ber Goober","N00b Rock > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105857328/n00ber-goober,1.5,-1,Trad,5.8,1,40,34.09192,-116.15242
"Roadside Slab","Roadside Slab > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105907738/roadside-slab,1.0,-1,Trad,"5.10b R",1,,34.09477,-116.16573
"Oh God, It's My Boss","Center Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105932829/oh-god-its-my-boss,1.0,-1,Trad,5.8,1,50,34.0925,-116.1576
"Oh Shit, It's My Dog","Center Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107089928/oh-shit-its-my-dog,1.0,-1,Trad,5.9,1,50,34.0925,-116.1576
"Awesome Betty","Center Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107165233/awesome-betty,1.0,-1,Trad,5.10a,1,60,34.0925,-116.1576
"Vertical Corrector","Center Crag > Indian Cove Campground > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/105979842/vertical-corrector,1.0,-1,Trad,5.11a,1,50,34.0925,-116.1576
"Weiner Inspector","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320197/weiner-inspector,1.4,-1,Sport,5.8+,1,40,34.10966,-116.17254
"My Naughty Little Donkey","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320207/my-naughty-little-donkey,1.3,-1,Sport,5.9,1,50,34.10966,-116.17254
"Bongo Johnnie","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320250/bongo-johnnie,1.3,-1,Sport,5.9,1,60,34.10966,-116.17254
"Meth Mart","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320217/meth-mart,1.0,-1,Trad,5.10-,1,50,34.10966,-116.17254
"Woody's Whirlpool Bath","The Monkey's Paw > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320237/woodys-whirlpool-bath,2.0,-1,Sport,5.10,1,45,34.10966,-116.17254
"Knights of  the Iron Sausage","The Iron Sausage > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106777015/knights-of-the-iron-sausage,2.0,-1,Trad,5.10a,1,120,34.10728,-116.18698
Phallograph,"The Iron Sausage > Boy Scout Trail Area > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106777026/phallograph,2.0,-1,Trad,5.10a,1,120,34.10728,-116.18698
"Testicle Festival","The Teste > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106819767/testicle-festival,1.0,-1,Trad,5.9,1,50,34.10048,-116.13234
"Have a Ball","The Teste > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106819777/have-a-ball,1.0,-1,Trad,5.9,1,50,34.10048,-116.13234
"Krystal Ball","The Teste > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106819772/krystal-ball,1.0,-1,Trad,5.10a,1,50,34.10048,-116.13234
"Pebble Beach","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271898/pebble-beach,2.0,-1,Sport,5.7,1,40,34.10114,-116.13393
"Body Bag","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108281643/body-bag,1.5,-1,Sport,5.9,1,40,34.10114,-116.13393
Dogman,"Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271930/dogman,1.0,-1,Sport,5.9,1,40,34.10114,-116.13393
"Dicey Dan","Portlandia > Northeast Hills > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/108271912/dicey-dan,1.0,-1,Sport,5.10-,1,40,34.10114,-116.13393
"Jimmy Biggerstaff","Western Wilderness > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786294/jimmy-biggerstaff,1.0,-1,Trad,5.10b,1,60,34.09277,-116.17241
"Erotic Driving","Western Wilderness > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/106786289/erotic-driving,1.0,-1,Trad,5.11-,1,80,34.09277,-116.17241
"Victory Mango","Gunsight Canyon > Indian Cove > Joshua Tree National Park > California",https://www.mountainproject.com/route/107694738/victory-mango,1.0,-1,TR,5.8+,1,45,34.08978,-116.16759
"Hands Off","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721912/hands-off,2.6,-1,Trad,5.8,1,50,34.0181,-116.16141
"Tyrannosaurus Rex","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839987/tyrannosaurus-rex,1.5,-1,Trad,5.10a,1,40,34.0181,-116.16141
"Pyrannosaurus Next","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839991/pyrannosaurus-next,2.0,-1,Trad,5.10a,1,40,34.0181,-116.16141
"Two Scoops Please","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839976/two-scoops-please,2.6,-1,Trad,"5.10d R",1,40,34.0181,-116.16141
"Hands Up","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839982/hands-up,2.0,-1,Trad,5.10d,1,50,34.0181,-116.16141
"Tights, Camera, Action!","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105868959/tights-camera-action,1.0,-1,TR,5.11a,1,70,34.0181,-116.16141
"Hands To Yourself","The Wall - Left Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724570/hands-to-yourself,0.5,-1,TR,5.11a/b,1,30,34.0181,-116.16141
"Good to the Last Drop","The Wall - Right Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721909/good-to-the-last-drop,2.3,-1,Trad,"5.9 R",1,60,34.0181,-116.16141
"Chalk Up Another One","The Wall - Right Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724924/chalk-up-another-one,2.7,-1,Trad,5.10a,1,60,34.0181,-116.16141
"Pumping Ego","The Wall - Right Side > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721906/pumping-ego,1.6,-1,Trad,"5.10b PG13",1,60,34.0181,-116.16141
C.F.M.F.,"The Wall - Middle Section > The Wall > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839997/cfmf,0.5,-1,Trad,"5.8 R",1,30,34.0181,-116.16141
"Double Start","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839882/double-start,1.4,-1,Trad,5.7,1,80,34.01661,-116.16386
"Sexy Grandpa","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/113840015/sexy-grandpa,2.2,-1,Trad,5.7,1,80,34.01661,-116.16386
"Double Cross","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721615/double-cross,3.5,-1,Trad,5.7+,1,95,34.01661,-116.16386
Dogleg,"The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722170/dogleg,2.9,-1,Trad,5.8+,1,80,34.01661,-116.16386
"Sexy Grandma","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105723454/sexy-grandma,2.7,-1,Trad,5.9,1,80,34.01661,-116.16386
"Little Old Lady","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/115350854/little-old-lady,1.0,-1,Trad,5.9,1,50,34.01661,-116.16386
Orphan,"The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722182/orphan,2.7,-1,Trad,5.9,1,80,34.01661,-116.16386
Dandelion,"The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722041/dandelion,2.3,-1,Trad,5.10a,1,80,34.01661,-116.16386
"Dandelion Stem","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725125/dandelion-stem,1.0,-1,TR,5.10a,1,100,34.01661,-116.16386
"Dandelion Wine","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725128/dandelion-wine,1.0,-1,TR,5.10a,1,100,34.01661,-116.16386
"Lower Band","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111491750/lower-band,1.7,-1,Trad,"5.10b R",2,150,34.01661,-116.16386
"Treinte Anos","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111350758/treinte-anos,2.0,-1,Trad,"5.10b R",1,80,34.01661,-116.16386
"Iron Man's Traverse","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111350637/iron-mans-traverse,2.0,-1,Trad,"5.10c R",2,150,34.01661,-116.16386
"Band Saw","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721798/band-saw,2.7,-1,Trad,"5.10c R",1,80,34.01661,-116.16386
"Middle Band","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105999261/middle-band,1.5,-1,Trad,5.10+,2,165,34.01661,-116.16386
Bridwell-Sustad,"The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106724191/bridwell-sustad,2.9,-1,Trad,5.11b,1,100,34.01661,-116.16386
"Route 499","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721714/route-499,2.6,-1,"Trad, TR",5.11b,1,90,34.01661,-116.16386
"The Cavity","The Old Woman - West Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725803/the-cavity,1.2,-1,Trad,5.11d,1,80,34.01661,-116.16386
"Toe Jam","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721609/toe-jam,2.6,-1,Trad,5.7,1,60,34.01667,-116.16367
Geronimo,"The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721639/geronimo,3.0,-1,Trad,5.7,1,30,34.01667,-116.16367
Spider,"The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721612/spider,1.3,-1,Trad,5.8,1,,34.01667,-116.16367
"Tabby Litter","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839331/tabby-litter,1.6,-1,Trad,5.8,1,30,34.01667,-116.16367
Deviate,"The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107561118/deviate,1.6,-1,Trad,5.10a,1,60,34.01667,-116.16367
Judas,"The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722194/judas,1.9,-1,Trad,"5.10b PG13",1,90,34.01667,-116.16367
"Bearded Cabbage","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721711/bearded-cabbage,3.0,-1,Trad,5.10c,1,80,34.01667,-116.16367
"Hinterstoisser Traverse, The","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839327/hinterstoisser-traverse-the,1.8,-1,Trad,5.10c,1,60,34.01667,-116.16367
"Buttered Croissant","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105876365/buttered-croissant,1.4,-1,Trad,5.11b/c,1,80,34.01667,-116.16367
"Spider Line","The Old Woman - East Face > The Old Woman > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721918/spider-line,3.3,-1,Trad,5.11d,1,50,34.01667,-116.16367
"Surrealistic Pillar","The Blob - East Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105796868/surrealistic-pillar,3.0,-1,Trad,5.10b/c,1,110,34.01838,-116.16406
"I'm Not Afraid Anymore","The Blob - East Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106104593/im-not-afraid-anymore,2.0,-1,Trad,"5.11b R",1,100,34.01838,-116.16406
"The Persian Room","The Blob - East Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107320770/the-persian-room,3.0,-1,TR,5.13a,1,40,34.01838,-116.16406
"Berkeley Dyke","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839923/berkeley-dyke,1.4,-1,Trad,"5.9 R",1,60,34.01799,-116.16431
"Safety In Numbers","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839915/safety-in-numbers,1.0,-1,Trad,"5.10a R",1,80,34.01799,-116.16431
Swagger,"The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107505257/swagger,2.0,-1,Trad,5.10a,1,60,34.01799,-116.16431
"Dialing For Ducats","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105967252/dialing-for-ducats,1.0,-1,Trad,"5.10 PG13",1,60,34.01799,-116.16431
"Smear Tactics","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839919/smear-tactics,2.0,-1,Trad,5.10c,1,60,34.01799,-116.16431
"Beginner's Twenty-six","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839927/beginners-twenty-six,1.7,-1,Trad,5.10d,1,60,34.01799,-116.16431
"Hobbit Roof","The Blob - West Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722200/hobbit-roof,2.8,-1,Trad,5.10d,1,40,34.01799,-116.16431
Hoblett,"The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839905/hoblett,1.7,-1,Trad,5.7,1,40,34.01868,-116.16457
Ballbury,"The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839895/ballbury,1.5,-1,Trad,"5.8 R",1,60,34.01868,-116.16457
"Bonglett, The","The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839901/bonglett-the,1.5,-1,Trad,5.8+,1,50,34.01868,-116.16457
"Use It or Lose It","The Blob - North Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/108913266/use-it-or-lose-it,1.6,-1,Trad,"5.10c PG13",1,100,34.01868,-116.16457
Buissonier,"The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721645/buissonier,2.5,-1,Trad,5.7+,1,,34.01793,-116.16382
"Pete's Handful","The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105839887/petes-handful,1.5,-1,Trad,5.10a,1,50,34.01793,-116.16382
"Mama Woolsey","The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721636/mama-woolsey,2.2,-1,Trad,"5.10a R",1,70,34.01793,-116.16382
"Papa Woolsey","The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721630/papa-woolsey,2.7,-1,Trad,5.10b,1,60,34.01793,-116.16382
Junior,"The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721642/junior,1.0,-1,Trad,"5.10c R",1,50,34.01793,-116.16382
"The Wonderful World Of Art","The Blob - Southeast Face > The Blob > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107031530/the-wonderful-world-of-art,2.3,-1,Trad,5.10d,1,80,34.01793,-116.16382
"Spaghetti & Chili","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722290/spaghetti-chili,2.2,-1,Trad,5.7+,1,90,34.01496,-116.15944
"Aye, Aye","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107872868/aye-aye,1.0,-1,Trad,5.8-,1,30,34.01496,-116.15944
"The I","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107872885/the-i,1.7,-1,Trad,5.8-,1,30,34.01496,-116.15944
"Ulysses' Bivouac","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/106777096/ulysses-bivouac,1.0,-1,Trad,5.8,1,40,34.01496,-116.15944
"Cyclops Direct","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105812607/cyclops-direct,2.5,-1,Trad,5.8,1,65,34.01496,-116.15944
"Are We Ourselves","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724591/are-we-ourselves,1.3,-1,Trad,5.8,1,60,34.01496,-116.15944
"Leader's Fright","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724594/leaders-fright,1.9,-1,Trad,5.8,1,40,34.01496,-116.15944
"Odysseus' Shuffle","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/113638693/odysseus-shuffle,2.0,-1,Trad,5.9,1,110,34.01496,-116.15944
Goldilocks,"Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840040/goldilocks,1.0,-1,Trad,5.9,1,70,34.01496,-116.15944
"New Year's Day","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105724462/new-years-day,1.9,-1,Trad,5.10b/c,2,90,34.01496,-116.15944
"Slim Jim","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111156066/slim-jim,1.0,-1,TR,5.10c,1,60,34.01496,-116.15944
"The Official Route of the 1984 Olympics","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721957/the-official-route-of-the-1984-olympics,3.1,-1,Trad,"5.10c PG13",1,100,34.01496,-116.15944
"Fractured Fissure","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/111153227/fractured-fissure,2.0,-1,Trad,5.10d,1,65,34.01496,-116.15944
"Surface Tension","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105840033/surface-tension,3.4,-1,Trad,"5.10d R",1,80,34.01496,-116.15944
"Gray Cell Green","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105722038/gray-cell-green,2.3,-1,Sport,5.10d,1,50,34.01496,-116.15944
"Dino Damage","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/107091371/dino-damage,2.0,-1,Trad,5.11a,1,100,34.01496,-116.15944
"Overnight Sensation","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105983315/overnight-sensation,3.4,-1,Trad,5.11b,1,70,34.01496,-116.15944
"Thin Red Line","Cyclops Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105807528/thin-red-line,2.0,-1,Trad,"5.12c R",1,70,34.01496,-116.15944
"Overhang Bypass","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721648/overhang-bypass,3.0,-1,Trad,5.7,2,100,34.0148,-116.163
"The Flake","Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105721654/the-flake,3.1,-1,Trad,5.8,1,150,34.0148,-116.163
Drawstring,"Intersection Rock > Hidden Valley Campground > Joshua Tree National Park > California",https://www.mountainproject.com/route/105725806/drawstring,1.9,-1,Trad,5.8,1,150,34.0148,-116.163
